id,date,price,adjusted_price,zip
19,Jul 2015,$391.8K,391800,24073
19,Jun 2015,$388.4K,388400,24073
19,May 2015,$400.3K,400300,24073
19,Apr 2015,$400.5K,400500,24073
19,Mar 2015,$408.3K,408300,24073
19,Feb 2015,$428.4K,428400,24073
19,Jan 2015,$418.9K,418900,24073
19,Dec 2014,$396.3K,396300,24073
19,Nov 2014,$401.4K,401400,24073
19,Oct 2014,$424.6K,424600,24073
19,Sep 2014,$429.6K,429600,24073
20,Sep 2024,$527.3K,527300,24073
20,Aug 2024,$524K,524000,24073
20,Jul 2024,$498.3K,498300,24073
20,Jun 2024,$499K,499000,24073
20,May 2024,$498.6K,498600,24073
20,Apr 2024,$496K,496000,24073
20,Mar 2024,$484.8K,484800,24073
20,Feb 2024,$483.4K,483400,24073
20,Jan 2024,$472.3K,472300,24073
20,Dec 2023,$468.8K,468800,24073
20,Nov 2023,$478.5K,478500,24073
20,Oct 2023,$478.1K,478100,24073
20,Sep 2023,$487K,487000,24073
20,Aug 2023,$483.8K,483800,24073
20,Jul 2023,$493.2K,493200,24073
20,Jun 2023,$501.5K,501500,24073
20,May 2023,$481.8K,481800,24073
20,Apr 2023,$468.9K,468900,24073
20,Mar 2023,$461.8K,461800,24073
20,Feb 2023,$448.3K,448300,24073
20,Jan 2023,$445.1K,445100,24073
20,Dec 2022,$447.3K,447300,24073
20,Nov 2022,$454K,454000,24073
20,Oct 2022,$461.5K,461500,24073
20,Sep 2022,$464.4K,464400,24073
20,Aug 2022,$466.4K,466400,24073
20,Jul 2022,$472.7K,472700,24073
20,Jun 2022,$478.5K,478500,24073
20,May 2022,$476K,476000,24073
20,Apr 2022,$466.7K,466700,24073
20,Mar 2022,$454.4K,454400,24073
20,Feb 2022,$440.6K,440600,24073
20,Jan 2022,$439.8K,439800,24073
20,Dec 2021,$436.6K,436600,24073
20,Nov 2021,$436.2K,436200,24073
20,Oct 2021,$438K,438000,24073
20,Sep 2021,$436.3K,436300,24073
20,Aug 2021,$440.9K,440900,24073
20,Jul 2021,$448.9K,448900,24073
20,Jun 2021,$438.3K,438300,24073
20,May 2021,$418.4K,418400,24073
20,Apr 2021,$410.1K,410100,24073
20,Mar 2021,$382.6K,382600,24073
20,Feb 2021,$377.1K,377100,24073
20,Jan 2021,$371.7K,371700,24073
20,Dec 2020,$376.1K,376100,24073
20,Nov 2020,$353.5K,353500,24073
20,Oct 2020,$363.9K,363900,24073
20,Sep 2020,$367.7K,367700,24073
20,Aug 2020,$361.9K,361900,24073
20,Jul 2020,$361.3K,361300,24073
20,Jun 2020,$361K,361000,24073
20,May 2020,$361.3K,361300,24073
20,Apr 2020,$355.7K,355700,24073
20,Mar 2020,$340.7K,340700,24073
20,Feb 2020,$335.8K,335800,24073
20,Jan 2020,$350.5K,350500,24073
20,Dec 2019,$340.2K,340200,24073
20,Nov 2019,$348.5K,348500,24073
20,Oct 2019,$348.7K,348700,24073
20,Sep 2019,$354.8K,354800,24073
20,Aug 2019,$349.9K,349900,24073
20,Jul 2019,$355.7K,355700,24073
20,Jun 2019,$350.9K,350900,24073
20,May 2019,$339.5K,339500,24073
20,Apr 2019,$370.4K,370400,24073
20,Mar 2019,$366.1K,366100,24073
20,Feb 2019,$361.8K,361800,24073
20,Jan 2019,$360.5K,360500,24073
20,Dec 2018,$357K,357000,24073
20,Nov 2018,$359.4K,359400,24073
20,Oct 2018,$359K,359000,24073
20,Sep 2018,$357.2K,357200,24073
20,Aug 2018,$353.8K,353800,24073
20,Jul 2018,$357.2K,357200,24073
20,Jun 2018,$353.8K,353800,24073
20,May 2018,$355.9K,355900,24073
20,Apr 2018,$351.4K,351400,24073
20,Mar 2018,$350.8K,350800,24073
20,Feb 2018,$348K,348000,24073
20,Jan 2018,$349.4K,349400,24073
20,Dec 2017,$347.2K,347200,24073
20,Nov 2017,$347K,347000,24073
20,Oct 2017,$345.4K,345400,24073
20,Sep 2017,$344.6K,344600,24073
20,Aug 2017,$342.7K,342700,24073
20,Jul 2017,$340.9K,340900,24073
20,Jun 2017,$337K,337000,24073
20,May 2017,$339.1K,339100,24073
20,Apr 2017,$338.4K,338400,24073
20,Mar 2017,$337.2K,337200,24073
20,Feb 2017,$336.4K,336400,24073
20,Jan 2017,$335.3K,335300,24073
20,Dec 2016,$334.4K,334400,24073
20,Nov 2016,$333K,333000,24073
20,Oct 2016,$331.9K,331900,24073
20,Sep 2016,$330.9K,330900,24073
20,Aug 2016,$329.6K,329600,24073
20,Jul 2016,$329.3K,329300,24073
20,Jun 2016,$329K,329000,24073
20,May 2016,$329.3K,329300,24073
20,Apr 2016,$327.2K,327200,24073
20,Mar 2016,$326.6K,326600,24073
20,Feb 2016,$325K,325000,24073
20,Jan 2016,$322.4K,322400,24073
20,Dec 2015,$323.2K,323200,24073
20,Nov 2015,$320.6K,320600,24073
20,Oct 2015,$320K,320000,24073
20,Sep 2015,$321.3K,321300,24073
20,Aug 2015,$321K,321000,24073
20,Jul 2015,$321.8K,321800,24073
20,Jun 2015,$325.4K,325400,24073
20,May 2015,$322.8K,322800,24073
20,Apr 2015,$345.6K,345600,24073
20,Mar 2015,$347.5K,347500,24073
20,Feb 2015,$349.8K,349800,24073
20,Jan 2015,$346.6K,346600,24073
20,Dec 2014,$350.4K,350400,24073
20,Nov 2014,$353.5K,353500,24073
20,Oct 2014,$348.4K,348400,24073
20,Sep 2014,$345.6K,345600,24073
21,Sep 2024,$549.4K,549400,24073
21,Aug 2024,$548.6K,548600,24073
21,Jul 2024,$547.1K,547100,24073
21,Jun 2024,$551.4K,551400,24073
21,May 2024,$553.2K,553200,24073
21,Apr 2024,$549.9K,549900,24073
21,Mar 2024,$544.1K,544100,24073
21,Feb 2024,$529.9K,529900,24073
21,Jan 2024,$521.2K,521200,24073
21,Dec 2023,$521.3K,521299,24073
21,Nov 2023,$529.5K,529500,24073
21,Oct 2023,$529.2K,529200,24073
21,Sep 2023,$534.2K,534200,24073
21,Aug 2023,$533.3K,533300,24073
21,Jul 2023,$534.9K,534900,24073
21,Jun 2023,$533.4K,533400,24073
21,May 2023,$527.6K,527600,24073
21,Apr 2023,$521.4K,521400,24073
21,Mar 2023,$517.6K,517600,24073
21,Feb 2023,$506.2K,506200,24073
21,Jan 2023,$500.2K,500200,24073
21,Dec 2022,$496.9K,496900,24073
21,Nov 2022,$501K,501000,24073
21,Oct 2022,$505.9K,505900,24073
21,Sep 2022,$508.7K,508700,24073
21,Aug 2022,$507.9K,507900,24073
21,Jul 2022,$513.4K,513400,24073
21,Jun 2022,$518.2K,518200,24073
21,May 2022,$519.4K,519400,24073
21,Apr 2022,$513.6K,513600,24073
21,Mar 2022,$504.4K,504400,24073
21,Feb 2022,$488.7K,488700,24073
21,Jan 2022,$481.5K,481500,24073
21,Dec 2021,$475.9K,475900,24073
21,Nov 2021,$470.9K,470900,24073
21,Oct 2021,$469.4K,469400,24073
21,Sep 2021,$468K,468000,24073
21,Aug 2021,$466.5K,466500,24073
21,Jul 2021,$462.9K,462900,24073
21,Jun 2021,$448K,448000,24073
21,May 2021,$424.4K,424400,24073
21,Apr 2021,$418.6K,418600,24073
21,Mar 2021,$417.1K,417100,24073
21,Feb 2021,$415.3K,415300,24073
21,Jan 2021,$412K,412000,24073
21,Dec 2020,$410.2K,410200,24073
21,Nov 2020,$408.6K,408600,24073
21,Oct 2020,$402.4K,402400,24073
21,Sep 2020,$401.2K,401200,24073
21,Aug 2020,$399.9K,399900,24073
21,Jul 2020,$399.1K,399100,24073
21,Jun 2020,$397.9K,397900,24073
21,May 2020,$396.8K,396800,24073
21,Apr 2020,$393.8K,393800,24073
21,Mar 2020,$392.5K,392500,24073
21,Feb 2020,$391.1K,391100,24073
21,Jan 2020,$390.1K,390100,24073
21,Dec 2019,$389K,389000,24073
21,Nov 2019,$388K,388000,24073
21,Oct 2019,$395.4K,395400,24073
21,Sep 2019,$393.8K,393800,24073
21,Aug 2019,$392.1K,392100,24073
21,Jul 2019,$388.9K,388900,24073
21,Jun 2019,$386.8K,386800,24073
21,May 2019,$385.8K,385800,24073
21,Apr 2019,$383.4K,383400,24073
21,Mar 2019,$381K,381000,24073
21,Feb 2019,$378.2K,378200,24073
21,Jan 2019,$374.9K,374900,24073
21,Dec 2018,$372.5K,372500,24073
21,Nov 2018,$370.6K,370600,24073
21,Oct 2018,$370.3K,370300,24073
21,Sep 2018,$369K,369000,24073
21,Aug 2018,$367.9K,367900,24073
21,Jul 2018,$367.3K,367300,24073
21,Jun 2018,$371.4K,371400,24073
21,May 2018,$365.4K,365400,24073
21,Apr 2018,$366.4K,366400,24073
21,Mar 2018,$362.9K,362900,24073
21,Feb 2018,$364.9K,364900,24073
21,Jan 2018,$365.9K,365900,24073
21,Dec 2017,$364.3K,364300,24073
21,Nov 2017,$363.4K,363400,24073
21,Oct 2017,$361.3K,361300,24073
21,Sep 2017,$357K,357000,24073
21,Aug 2017,$355K,355000,24073
21,Jul 2017,$350.6K,350600,24073
21,Jun 2017,$293.3K,293300,24073
21,May 2017,$291.9K,291900,24073
21,Apr 2017,$289.2K,289200,24073
21,Mar 2017,$286.7K,286700,24073
21,Feb 2017,$283.2K,283200,24073
21,Jan 2017,$282.1K,282100,24073
21,Dec 2016,$174.4K,174400,24073
21,Nov 2016,$174K,174000,24073
21,Oct 2016,$172.5K,172500,24073
21,Sep 2016,$177.2K,177200,24073
21,Aug 2016,$178.2K,178200,24073
21,Jul 2016,$175.5K,175500,24073
21,Jun 2016,$175.4K,175400,24073
21,May 2016,$177.2K,177200,24073
21,Apr 2016,$177.3K,177300,24073
21,Mar 2016,$174.4K,174400,24073
21,Feb 2016,$177.6K,177600,24073
21,Jan 2016,$178.8K,178800,24073
21,Dec 2015,$171.5K,171500,24073
21,Nov 2015,$169.7K,169700,24073
21,Oct 2015,$173.5K,173500,24073
21,Sep 2015,$173.9K,173900,24073
21,Aug 2015,$175.2K,175200,24073
21,Jul 2015,$177.6K,177600,24073
21,Jun 2015,$173.3K,173300,24073
21,May 2015,$176.4K,176400,24073
21,Apr 2015,$144.6K,144600,24073
21,Mar 2015,$147.1K,147100,24073
21,Feb 2015,$152.8K,152800,24073
21,Jan 2015,$143.6K,143600,24073
21,Dec 2014,$129.2K,129199,24073
21,Nov 2014,$136.9K,136900,24073
21,Oct 2014,$137.4K,137400,24073
21,Sep 2014,$138.2K,138200,24073
22,Sep 2024,$199.8K,199800,24073
22,Aug 2024,$201.4K,201400,24073
22,Jul 2024,$202.2K,202200,24073
22,Jun 2024,$201.1K,201100,24073
22,May 2024,$173.3K,173300,24073
22,Apr 2024,$171.2K,171200,24073
22,Mar 2024,$167.2K,167200,24073
22,Feb 2024,$195.4K,195400,24073
22,Jan 2024,$186.5K,186500,24073
22,Dec 2023,$180.2K,180200,24073
22,Nov 2023,$187.7K,187700,24073
22,Oct 2023,$156.8K,156800,24073
22,Sep 2023,$162.8K,162800,24073
22,Aug 2023,$162.6K,162600,24073
22,Jul 2023,$169.5K,169500,24073
22,Jun 2023,$169.7K,169700,24073
22,May 2023,$166.2K,166200,24073
22,Apr 2023,$161.9K,161900,24073
22,Mar 2023,$158.4K,158400,24073
22,Feb 2023,$151.9K,151900,24073
22,Jan 2023,$153.3K,153300,24073
22,Dec 2022,$154.4K,154400,24073
22,Nov 2022,$156K,156000,24073
22,Oct 2022,$158.1K,158100,24073
22,Sep 2022,$159.5K,159500,24073
22,Aug 2022,$159.3K,159300,24073
22,Jul 2022,$159.4K,159400,24073
22,Jun 2022,$155K,155000,24073
22,May 2022,$154.2K,154200,24073
22,Apr 2022,$149.2K,149200,24073
22,Mar 2022,$141.2K,141200,24073
22,Feb 2022,$131.9K,131900,24073
22,Jan 2022,$132.2K,132200,24073
22,Dec 2021,$130.7K,130699,24073
22,Nov 2021,$131.9K,131900,24073
22,Oct 2021,$131.4K,131400,24073
22,Sep 2021,$129.3K,129300,24073
22,Aug 2021,$131.9K,131900,24073
22,Jul 2021,$133.9K,133900,24073
22,Jun 2021,$131.3K,131300,24073
22,May 2021,$126.5K,126500,24073
22,Apr 2021,$124.7K,124700,24073
22,Mar 2021,$120K,120000,24073
22,Feb 2021,$131.8K,131800,24073
22,Jan 2021,$125.8K,125800,24073
22,Dec 2020,$120.8K,120800,24073
22,Nov 2020,$125K,125000,24073
22,Oct 2020,$127.7K,127700,24073
22,Sep 2020,$126K,126000,24073
22,Aug 2020,$115K,115000,24073
22,Jul 2020,$115.4K,115400,24073
22,Jun 2020,$121.5K,121500,24073
22,May 2020,$119K,119000,24073
22,Apr 2020,$113.9K,113900,24073
22,Mar 2020,$115.3K,115300,24073
22,Feb 2020,$112.8K,112800,24073
22,Jan 2020,$110.5K,110500,24073
22,Dec 2019,$113.4K,113400,24073
22,Nov 2019,$118.2K,118200,24073
22,Oct 2019,$120.2K,120200,24073
22,Sep 2019,$132.5K,132500,24073
22,Aug 2019,$134.5K,134500,24073
22,Jul 2019,$131.7K,131700,24073
22,Jun 2019,$130.5K,130500,24073
22,May 2019,$131K,131000,24073
22,Apr 2019,$123.5K,123500,24073
22,Mar 2019,$118.9K,118900,24073
22,Feb 2019,$114.7K,114700,24073
22,Jan 2019,$121.7K,121700,24073
22,Dec 2018,$122.8K,122800,24073
22,Nov 2018,$116.9K,116900,24073
22,Oct 2018,$112.3K,112300,24073
22,Sep 2018,$113.4K,113400,24073
22,Aug 2018,$111.9K,111900,24073
22,Jul 2018,$115K,115000,24073
22,Jun 2018,$112.4K,112400,24073
22,May 2018,$110.8K,110800,24073
22,Apr 2018,$111.8K,111800,24073
22,Mar 2018,$111.3K,111300,24073
22,Feb 2018,$110.8K,110800,24073
22,Jan 2018,$110.8K,110800,24073
22,Dec 2017,$107.6K,107600,24073
22,Nov 2017,$107.5K,107500,24073
22,Oct 2017,$109.5K,109500,24073
22,Sep 2017,$109K,109000,24073
22,Aug 2017,$108.2K,108200,24073
22,Jul 2017,$106.7K,106700,24073
22,Jun 2017,$107.7K,107700,24073
22,May 2017,$106.8K,106800,24073
22,Apr 2017,$107.3K,107300,24073
22,Mar 2017,$106.4K,106400,24073
22,Feb 2017,$103.2K,103200,24073
22,Jan 2017,$103.7K,103700,24073
22,Dec 2016,$102.7K,102700,24073
22,Nov 2016,$105.6K,105600,24073
22,Oct 2016,$105.2K,105200,24073
22,Sep 2016,$104.9K,104900,24073
22,Aug 2016,$103.9K,103900,24073
22,Jul 2016,$105.2K,105200,24073
22,Jun 2016,$107.3K,107300,24073
22,May 2016,$108.3K,108300,24073
22,Apr 2016,$103.3K,103300,24073
22,Mar 2016,$102.2K,102200,24073
22,Feb 2016,$104.1K,104100,24073
22,Jan 2016,$100.1K,100100,24073
22,Dec 2015,$99.1K,99100,24073
22,Nov 2015,$98.9K,98900,24073
22,Oct 2015,$100K,100000,24073
22,Sep 2015,$96.1K,96100,24073
22,Aug 2015,$94.9K,94900,24073
22,Jul 2015,$97.1K,97100,24073
22,Jun 2015,$95.6K,95600,24073
22,May 2015,$93.1K,93100,24073
22,Apr 2015,$90.7K,90700,24073
22,Mar 2015,$85.6K,85600,24073
22,Feb 2015,$85.1K,85100,24073
22,Jan 2015,$84.6K,84600,24073
22,Dec 2014,$87.3K,87300,24073
22,Nov 2014,$85.9K,85900,24073
22,Oct 2014,$87.8K,87800,24073
22,Sep 2014,$85.1K,85100,24073
23,Sep 2024,$446.9K,446900,24073
23,Aug 2024,$427.6K,427600,24073
23,Jul 2024,$414.2K,414200,24073
23,Jun 2024,$412.6K,412600,24073
23,May 2024,$410.9K,410900,24073
23,Apr 2024,$406.8K,406800,24073
23,Mar 2024,$405.7K,405700,24073
23,Feb 2024,$404.2K,404200,24073
23,Jan 2024,$404.4K,404400,24073
23,Dec 2023,$402.8K,402800,24073
23,Nov 2023,$401.2K,401200,24073
23,Oct 2023,$399.7K,399700,24073
23,Sep 2023,$412.7K,412700,24073
23,Aug 2023,$428.5K,428500,24073
23,Jul 2023,$405.7K,405700,24073
23,Jun 2023,$407.8K,407800,24073
23,May 2023,$393.8K,393800,24073
23,Apr 2023,$386.2K,386200,24073
23,Mar 2023,$382.8K,382800,24073
23,Feb 2023,$372.8K,372800,24073
23,Jan 2023,$369.4K,369400,24073
23,Dec 2022,$371.9K,371900,24073
23,Nov 2022,$375.5K,375500,24073
23,Oct 2022,$380.6K,380600,24073
23,Sep 2022,$380.9K,380900,24073
23,Aug 2022,$381.1K,381100,24073
23,Jul 2022,$386.6K,386600,24073
23,Jun 2022,$390.9K,390900,24073
23,May 2022,$388.4K,388400,24073
23,Apr 2022,$381.9K,381900,24073
23,Mar 2022,$375.6K,375600,24073
23,Feb 2022,$366K,366000,24073
23,Jan 2022,$362K,362000,24073
23,Dec 2021,$358.8K,358800,24073
23,Nov 2021,$354.5K,354500,24073
23,Oct 2021,$353.2K,353200,24073
23,Sep 2021,$352.2K,352200,24073
23,Aug 2021,$352.9K,352900,24073
23,Jul 2021,$352.5K,352500,24073
23,Jun 2021,$341.1K,341100,24073
23,May 2021,$325.4K,325400,24073
23,Apr 2021,$321.9K,321900,24073
23,Mar 2021,$303.9K,303900,24073
23,Feb 2021,$303K,303000,24073
23,Jan 2021,$303.3K,303300,24073
23,Dec 2020,$312.7K,312700,24073
23,Nov 2020,$315.7K,315700,24073
23,Oct 2020,$304.8K,304800,24073
23,Sep 2020,$280.5K,280500,24073
23,Aug 2020,$286.3K,286300,24073
23,Jul 2020,$288.6K,288600,24073
23,Jun 2020,$285.3K,285300,24073
23,May 2020,$285K,285000,24073
23,Apr 2020,$286.9K,286900,24073
23,Mar 2020,$283K,283000,24073
23,Feb 2020,$280.3K,280300,24073
23,Jan 2020,$278.5K,278500,24073
23,Dec 2019,$282.3K,282300,24073
23,Nov 2019,$279.3K,279300,24073
23,Oct 2019,$285.3K,285300,24073
23,Sep 2019,$285.8K,285800,24073
23,Aug 2019,$278.9K,278900,24073
23,Jul 2019,$275.5K,275500,24073
23,Jun 2019,$277K,277000,24073
23,May 2019,$275.2K,275200,24073
23,Apr 2019,$278.5K,278500,24073
23,Mar 2019,$276.5K,276500,24073
23,Feb 2019,$276K,276000,24073
23,Jan 2019,$278.2K,278200,24073
23,Dec 2018,$277.4K,277400,24073
23,Nov 2018,$276.5K,276500,24073
23,Oct 2018,$275.6K,275600,24073
23,Sep 2018,$275.1K,275100,24073
23,Aug 2018,$273.9K,273900,24073
23,Jul 2018,$274.6K,274600,24073
23,Jun 2018,$273.5K,273500,24073
23,May 2018,$273.8K,273800,24073
23,Apr 2018,$272.1K,272100,24073
23,Mar 2018,$271.2K,271200,24073
23,Feb 2018,$272.7K,272700,24073
23,Jan 2018,$271K,271000,24073
23,Dec 2017,$267.5K,267500,24073
23,Nov 2017,$267.5K,267500,24073
23,Oct 2017,$266.6K,266600,24073
23,Sep 2017,$265.2K,265200,24073
23,Aug 2017,$266.5K,266500,24073
23,Jul 2017,$267.2K,267200,24073
23,Jun 2017,$264.3K,264300,24073
23,May 2017,$259.7K,259700,24073
23,Apr 2017,$259.7K,259700,24073
23,Mar 2017,$259.4K,259399,24073
23,Feb 2017,$260.7K,260700,24073
23,Jan 2017,$258.1K,258100,24073
23,Dec 2016,$258.2K,258200,24073
23,Nov 2016,$255K,255000,24073
23,Oct 2016,$255K,255000,24073
23,Sep 2016,$257.1K,257100,24073
23,Aug 2016,$254.7K,254700,24073
23,Jul 2016,$256.9K,256899,24073
23,Jun 2016,$257K,257000,24073
23,May 2016,$253.1K,253100,24073
23,Apr 2016,$241K,241000,24073
23,Mar 2016,$241.1K,241100,24073
23,Feb 2016,$236.5K,236500,24073
23,Jan 2016,$238.5K,238500,24073
23,Dec 2015,$237.5K,237500,24073
23,Nov 2015,$238.1K,238100,24073
23,Oct 2015,$236.7K,236700,24073
23,Sep 2015,$238.5K,238500,24073
23,Aug 2015,$238.3K,238300,24073
23,Jul 2015,$237.8K,237800,24073
23,Jun 2015,$238.8K,238800,24073
23,May 2015,$241.4K,241400,24073
23,Apr 2015,$239.7K,239700,24073
23,Mar 2015,$243K,243000,24073
23,Feb 2015,$237.7K,237700,24073
23,Jan 2015,$234.9K,234900,24073
23,Dec 2014,$234.3K,234300,24073
23,Nov 2014,$234.5K,234500,24073
23,Oct 2014,$238.5K,238500,24073
23,Sep 2014,$242.3K,242300,24073
24,Sep 2024,$207.5K,207500,24073
24,Aug 2024,$222.1K,222100,24073
24,Jul 2024,$218.6K,218600,24073
24,Jun 2024,$219.9K,219900,24073
24,May 2024,$220.9K,220900,24073
24,Apr 2024,$219.4K,219400,24073
24,Mar 2024,$214.5K,214500,24073
24,Feb 2024,$213.1K,213100,24073
24,Jan 2024,$209.2K,209200,24073
24,Dec 2023,$209.9K,209900,24073
24,Nov 2023,$212.7K,212700,24073
24,Oct 2023,$214.4K,214400,24073
24,Sep 2023,$214.3K,214300,24073
24,Aug 2023,$213.1K,213100,24073
24,Jul 2023,$215.7K,215700,24073
24,Jun 2023,$214.5K,214500,24073
24,May 2023,$212.3K,212300,24073
24,Apr 2023,$208.3K,208300,24073
24,Mar 2023,$205.4K,205400,24073
24,Feb 2023,$200.5K,200500,24073
24,Jan 2023,$198.3K,198300,24073
24,Dec 2022,$199.1K,199100,24073
24,Nov 2022,$201.3K,201300,24073
24,Oct 2022,$202.2K,202200,24073
24,Sep 2022,$202.5K,202500,24073
24,Aug 2022,$202.2K,202200,24073
24,Jul 2022,$203.2K,203200,24073
24,Jun 2022,$201.7K,201700,24073
24,May 2022,$200.3K,200300,24073
24,Apr 2022,$197.1K,197100,24073
24,Mar 2022,$192.8K,192800,24073
24,Feb 2022,$187.9K,187900,24073
24,Jan 2022,$185.7K,185700,24073
24,Dec 2021,$182.4K,182400,24073
24,Nov 2021,$181.3K,181300,24073
24,Oct 2021,$181.1K,181100,24073
24,Sep 2021,$180.5K,180500,24073
24,Aug 2021,$180.8K,180800,24073
24,Jul 2021,$181.4K,181400,24073
24,Jun 2021,$175.4K,175400,24073
24,May 2021,$164.6K,164600,24073
24,Apr 2021,$162.5K,162500,24073
24,Mar 2021,$161.5K,161500,24073
24,Feb 2021,$161.1K,161100,24073
24,Jan 2021,$159.5K,159500,24073
24,Dec 2020,$159K,159000,24073
24,Nov 2020,$158.4K,158400,24073
24,Oct 2020,$155.8K,155800,24073
24,Sep 2020,$155.3K,155300,24073
24,Aug 2020,$154.8K,154800,24073
24,Jul 2020,$154.5K,154500,24073
24,Jun 2020,$154.1K,154100,24073
24,May 2020,$154K,154000,24073
24,Apr 2020,$152.2K,152200,24073
24,Mar 2020,$151.7K,151700,24073
24,Feb 2020,$151.3K,151300,24073
24,Jan 2020,$150.8K,150800,24073
24,Dec 2019,$150.3K,150300,24073
24,Nov 2019,$150K,150000,24073
24,Oct 2019,$153.3K,153300,24073
24,Sep 2019,$153K,153000,24073
24,Aug 2019,$151.9K,151900,24073
24,Jul 2019,$150.3K,150300,24073
24,Jun 2019,$149.6K,149600,24073
24,May 2019,$149.3K,149300,24073
24,Apr 2019,$148.4K,148400,24073
24,Mar 2019,$147.3K,147300,24073
24,Feb 2019,$146.1K,146100,24073
24,Jan 2019,$145K,145000,24073
24,Dec 2018,$144.3K,144300,24073
24,Nov 2018,$143.8K,143800,24073
24,Oct 2018,$136.7K,136700,24073
24,Sep 2018,$136.2K,136200,24073
24,Aug 2018,$149.9K,149900,24073
24,Jul 2018,$121.7K,121700,24073
24,Jun 2018,$114.8K,114800,24073
24,May 2018,$112.7K,112700,24073
24,Apr 2018,$105.3K,105300,24073
24,Mar 2018,$103K,103000,24073
24,Feb 2018,$104.2K,104200,24073
24,Jan 2018,$102.9K,102900,24073
24,Dec 2017,$103.8K,103800,24073
24,Nov 2017,$103.9K,103900,24073
24,Oct 2017,$105.8K,105800,24073
24,Sep 2017,$102.8K,102800,24073
24,Aug 2017,$102.4K,102400,24073
24,Jul 2017,$101.9K,101900,24073
24,Jun 2017,$100.4K,100400,24073
24,May 2017,$103.6K,103600,24073
24,Apr 2017,$103.3K,103300,24073
24,Mar 2017,$102.2K,102200,24073
24,Feb 2017,$99.8K,99800,24073
24,Jan 2017,$97.5K,97500,24073
24,Dec 2016,$95.6K,95600,24073
24,Nov 2016,$93.7K,93700,24073
24,Oct 2016,$97.4K,97400,24073
24,Sep 2016,$98.9K,98900,24073
24,Aug 2016,$99.2K,99200,24073
24,Jul 2016,$101.7K,101700,24073
24,Jun 2016,$98.5K,98500,24073
24,May 2016,$99.7K,99700,24073
24,Apr 2016,$99.9K,99900,24073
24,Mar 2016,$100.6K,100600,24073
24,Feb 2016,$100.4K,100400,24073
24,Jan 2016,$100.6K,100600,24073
24,Dec 2015,$99.7K,99700,24073
24,Nov 2015,$99.4K,99400,24073
24,Oct 2015,$102.2K,102200,24073
24,Sep 2015,$96.8K,96800,24073
24,Aug 2015,$99K,99000,24073
24,Jul 2015,$100.7K,100700,24073
24,Jun 2015,$101.5K,101500,24073
24,May 2015,$103.8K,103800,24073
24,Apr 2015,$96.3K,96300,24073
24,Mar 2015,$100.2K,100200,24073
24,Feb 2015,$101.7K,101700,24073
24,Jan 2015,$105.2K,105200,24073
24,Dec 2014,$102.8K,102800,24073
24,Nov 2014,$96.9K,96900,24073
24,Oct 2014,$99.5K,99500,24073
24,Sep 2014,$99K,99000,24073
25,Sep 2024,$387.6K,387600,24073
25,Aug 2024,$329.5K,329500,24073
25,Jul 2024,$326.5K,326500,24073
25,Jun 2024,$329.1K,329100,24073
25,May 2024,$327.5K,327500,24073
25,Apr 2024,$325.6K,325600,24073
25,Mar 2024,$320.8K,320800,24073
25,Feb 2024,$315K,315000,24073
25,Jan 2024,$392.6K,392600,24073
25,Dec 2023,$393.2K,393200,24073
25,Nov 2023,$395.6K,395600,24073
25,Oct 2023,$398.7K,398700,24073
25,Sep 2023,$400.9K,400900,24073
25,Aug 2023,$403.6K,403600,24073
25,Jul 2023,$407.4K,407400,24073
25,May 2023,$414.9K,414900,24073
25,Apr 2023,$424.9K,424900,24073
25,Mar 2023,$439K,439000,24073
25,Feb 2023,$439K,439000,24073
25,Jan 2023,$499K,499000,24073
25,Dec 2022,$499K,499000,24073
25,Nov 2022,$499K,499000,24073
25,Oct 2022,$263.4K,263400,24073
25,Sep 2022,$264.2K,264200,24073
25,Aug 2022,$264.9K,264900,24073
25,Jul 2022,$266.7K,266700,24073
25,Jun 2022,$265K,265000,24073
25,May 2022,$265.1K,265100,24073
25,Apr 2022,$261.1K,261100,24073
25,Mar 2022,$257K,257000,24073
25,Feb 2022,$251.1K,251100,24073
25,Jan 2022,$248.3K,248300,24073
25,Dec 2021,$244K,244000,24073
25,Nov 2021,$242.5K,242500,24073
25,Oct 2021,$241.4K,241400,24073
25,Sep 2021,$239.8K,239800,24073
25,Aug 2021,$241.3K,241300,24073
25,Jul 2021,$241.9K,241900,24073
25,Jun 2021,$238.1K,238100,24073
25,May 2021,$230.5K,230500,24073
25,Apr 2021,$228.2K,228200,24073
25,Mar 2021,$216.8K,216800,24073
25,Feb 2021,$217K,217000,24073
25,Jan 2021,$216.1K,216100,24073
25,Dec 2020,$214K,214000,24073
25,Nov 2020,$216.1K,216100,24073
25,Oct 2020,$211.3K,211300,24073
25,Sep 2020,$199.8K,199800,24073
25,Aug 2020,$207.1K,207100,24073
25,Jul 2020,$202.8K,202800,24073
25,Jun 2020,$202.1K,202100,24073
25,May 2020,$200.1K,200100,24073
25,Apr 2020,$199.5K,199500,24073
25,Mar 2020,$196.4K,196400,24073
25,Feb 2020,$199.5K,199500,24073
25,Jan 2020,$199K,199000,24073
25,Dec 2019,$197K,197000,24073
25,Nov 2019,$193.9K,193900,24073
25,Oct 2019,$192.6K,192600,24073
25,Sep 2019,$196.9K,196900,24073
25,Aug 2019,$183.4K,183400,24073
25,Jul 2019,$182.5K,182500,24073
